crime_id,original_crime_type_name,report_date,call_date,offense_date,call_time,call_date_time,disposition,address,city,state,agency_id,address_type,common_location
183653422,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,22:06,2018-12-31T22:06:00.000,HAN,Judah And La Playa,,CA,1,Geo-Override,
183653415,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,22:05,2018-12-31T22:05:00.000,Not recorded,300 Block Of Geary St,San Francisco,CA,1,Common Location,"Union Square, Sf"
183653416,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,22:05,2018-12-31T22:05:00.000,ADV,Essex St/folsom St,San Francisco,CA,1,Intersection,
183653428,Noise Nuisance,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,22:05,2018-12-31T22:05:00.000,GOA,3rd St/townsend St,San Francisco,CA,1,Intersection,
183653408,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,22:04,2018-12-31T22:04:00.000,CIT,0 Block Of The Embarcadero Sou,San Francisco,CA,1,Common Location,"Ferry Bldg, Sf"
183653424,Explosion,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,22:03,2018-12-31T22:03:00.000,HAN,Geary Bl/26th Av,San Francisco,CA,1,Intersection,
183653403,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,22:02,2018-12-31T22:02:00.000,HAN,Broadway/montgomery St,San Francisco,CA,1,Intersection,
183653410,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,22:01,2018-12-31T22:01:00.000,Not recorded,1500 Block Of Underwood Av,San Francisco,CA,1,Premise Address,
183653402,Prowler,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,22:00,2018-12-31T22:00:00.000,ND,200 Block Of Dolores St,San Francisco,CA,1,Premise Address,
183653397,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:59,2018-12-31T21:59:00.000,CAN,0 Block Of Yerba Buena Av,San Francisco,CA,1,Premise Address,
183653392,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:59,2018-12-31T21:59:00.000,Not recorded,0 Blk Jones St,San Francisco,CA,1,Geo-Override,
183653394,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:59,2018-12-31T21:59:00.000,NOM,Andover St/cortland Av,San Francisco,CA,1,Intersection,
183653398,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:59,2018-12-31T21:59:00.000,PAS,1800 Block Of 9th Av,San Francisco,CA,1,Premise Address,
183653395,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:59,2018-12-31T21:59:00.000,ADV,800 Blk Wisconsin St,San Francisco,CA,1,Geo-Override,
183653384,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:58,2018-12-31T21:58:00.000,CIT,13th St/south Van Ness Av,San Francisco,CA,1,Intersection,
183653386,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:58,2018-12-31T21:58:00.000,ADM,8th Av/anza St,San Francisco,CA,1,Intersection,
183653377,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:57,2018-12-31T21:57:00.000,HAN,Folsom St/essex St,San Francisco,CA,1,Intersection,
183653401,Poss,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:57,2018-12-31T21:57:00.000,UTL,2100 Block Of Sutter St,San Francisco,CA,1,Premise Address,
183653382,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:57,2018-12-31T21:57:00.000,ADV,Visitacion Av/peabody St,San Francisco,CA,1,Intersection,
183653396,Caser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:56,2018-12-31T21:56:00.000,GOA,800 Block Of Indiana St,San Francisco,CA,1,Premise Address,
183653404,Jo,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:56,2018-12-31T21:56:00.000,HAN,800 Block Of Ellsworth St,San Francisco,CA,1,Premise Address,
183653373,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:55,2018-12-31T21:55:00.000,CIT,Funston Av/cabrillo St,San Francisco,CA,1,Intersection,
183653381,H&r Injury Accident,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:54,2018-12-31T21:54:00.000,REP,5th St/clara St,San Francisco,CA,1,Intersection,
183653372,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:54,2018-12-31T21:54:00.000,Not recorded,Excelsior Av/naples St,San Francisco,CA,1,Intersection,
183653367,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:53,2018-12-31T21:53:00.000,Not recorded,Howard St/the Embarcadero Sou,San Francisco,CA,1,Intersection,
183653368,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:53,2018-12-31T21:53:00.000,ADV,600 Blk Larch St,San Francisco,CA,1,Geo-Override,
183653375,J/o,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:50,2018-12-31T21:50:00.000,Not recorded,900 Block Of Ellsworth St,San Francisco,CA,1,Premise Address,
183653360,Meet W/citizen,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:50,2018-12-31T21:50:00.000,REP,1300 Block Of 3rd St,San Francisco,CA,1,Common Location,"Southern Station, Sf"
183653366,601,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:50,2018-12-31T21:50:00.000,CAN,2200 Block Of Chestnut St,San Francisco,CA,1,Premise Address,
183653359,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:50,2018-12-31T21:50:00.000,HAN,Powell St/broadway,San Francisco,CA,1,Intersection,
183653353,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:49,2018-12-31T21:49:00.000,GOA,400 Block Of Haight St,San Francisco,CA,1,Premise Address,
183653354,Veh Accident,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:49,2018-12-31T21:49:00.000,REP,2600 Block Of Taylor St,San Francisco,CA,1,Premise Address,
183653351,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:48,2018-12-31T21:48:00.000,HAN,400 Block Of Duboce Av,San Francisco,CA,1,Premise Address,
183653348,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:47,2018-12-31T21:47:00.000,ADM,Geary Bl/steiner St,San Francisco,CA,1,Intersection,
183653346,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:47,2018-12-31T21:47:00.000,HAN,Duboce Park,,CA,1,Geo-Override,
183653370,H&r Veh Accident,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:46,2018-12-31T21:46:00.000,HAN,Yale St/felton St,San Francisco,CA,1,Intersection,
183653342,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:45,2018-12-31T21:45:00.000,HAN,Divisadero St/eddy St,San Francisco,CA,1,Intersection,
183653364,Road Rage Poss,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:45,2018-12-31T21:45:00.000,ADV,Jefferson St/mason St,San Francisco,CA,1,Intersection,
183653340,Loud Party,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:43,2018-12-31T21:43:00.000,UTL,27th Av/lawton St,San Francisco,CA,1,Intersection,
183653338,Petty Theft,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:42,2018-12-31T21:42:00.000,GOA,100 Block Of Powell St,San Francisco,CA,1,Premise Address,
183653331,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:41,2018-12-31T21:41:00.000,CIT,Funston Av/cabrillo St,San Francisco,CA,1,Intersection,
183653334,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:40,2018-12-31T21:40:00.000,HAN,300 Block Of Shipley St,San Francisco,CA,1,Premise Address,
183653329,Assault / Battery,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:39,2018-12-31T21:39:00.000,ND,Taylor St/market St,San Francisco,CA,1,Intersection,
183653325,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:35,2018-12-31T21:35:00.000,HAN,0 Block Of 12th St,San Francisco,CA,1,Premise Address,
183653316,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:34,2018-12-31T21:34:00.000,REP,3rd St/harrison St,San Francisco,CA,1,Intersection,
183653321,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:33,2018-12-31T21:33:00.000,HAN,18th St/dolores St,San Francisco,CA,1,Intersection,
183653308,22500f,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:32,2018-12-31T21:32:00.000,CIT,1000 Block Of Avalon Av,San Francisco,CA,1,Premise Address,
183653305,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:32,2018-12-31T21:32:00.000,HAN,Chestnut St/van Ness Av,San Francisco,CA,1,Intersection,
183653304,22500f,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:31,2018-12-31T21:31:00.000,GOA,700 Block Of Peru Av,San Francisco,CA,1,Premise Address,
183653313,Auto Boost / Strip,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:31,2018-12-31T21:31:00.000,UTL,Willow St/van Ness Av,San Francisco,CA,1,Intersection,
183653298,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:30,2018-12-31T21:30:00.000,Not recorded,2900 Block Of Taylor St,San Francisco,CA,1,Common Location,"Fishermans Wharf, Sf"
183653293,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:29,2018-12-31T21:29:00.000,HAN,Hayes St/cole St,San Francisco,CA,1,Intersection,
183653290,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:28,2018-12-31T21:28:00.000,CIT,Funston Av/cabrillo St,San Francisco,CA,1,Intersection,
183653285,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:25,2018-12-31T21:25:00.000,ADV,Rhode Island St/alameda St,San Francisco,CA,1,Intersection,
183653283,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:24,2018-12-31T21:24:00.000,CIT,400 Block Of 27th Av,San Francisco,CA,1,Premise Address,
183653289,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:24,2018-12-31T21:24:00.000,GOA,Hyde St/golden Gate Av,San Francisco,CA,1,Intersection,
183653282,Noise Nuisance,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:23,2018-12-31T21:23:00.000,GOA,0 Block Of San Andreas Wy,San Francisco,CA,1,Premise Address,
183653277,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:22,2018-12-31T21:22:00.000,HAN,700 Block Of Jamestown Av,San Francisco,CA,1,Common Location,"Candlestick Park, Sf"
183653271,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:20,2018-12-31T21:20:00.000,Not recorded,Geary Bl/26th Av,San Francisco,CA,1,Intersection,
183653274,Noise Nuisance,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:20,2018-12-31T21:20:00.000,UTL,300 Block Of Parker Av,San Francisco,CA,1,Premise Address,
183653264,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:18,2018-12-31T21:18:00.000,HAN,800 Block Of Mission St,San Francisco,CA,1,Common Location,"5th & Mission Garage, Sf"
183653267,Meet W/citizen,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:18,2018-12-31T21:18:00.000,22,15th Av/geary Bl,San Francisco,CA,1,Intersection,
183653269,Return,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:17,2018-12-31T21:17:00.000,22,200 Block Of Gold Mine Dr,San Francisco,CA,1,Premise Address,
183653259,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:15,2018-12-31T21:15:00.000,ADV,600 Block Of Natoma St,San Francisco,CA,1,Premise Address,
183653257,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:14,2018-12-31T21:14:00.000,CIT,The Embarcadero Nor/broadway,San Francisco,CA,1,Intersection,
183653254,Well Being Check,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:11,2018-12-31T21:11:00.000,HAN,Amazon Av/vienna St,San Francisco,CA,1,Intersection,
183653256,Shots Fired,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:11,2018-12-31T21:11:00.000,NOM,Treat Av/23rd St,San Francisco,CA,1,Intersection,
183653251,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:11,2018-12-31T21:11:00.000,CIT,Funston Av/cabrillo St,San Francisco,CA,1,Intersection,
183653244,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:10,2018-12-31T21:10:00.000,ADV,Revere Av/jennings St,San Francisco,CA,1,Intersection,
183653243,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:10,2018-12-31T21:10:00.000,ADV,900 Block Of Market St,San Francisco,CA,1,Premise Address,
183653246,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:09,2018-12-31T21:09:00.000,CAN,100 Block Of Gillette Av,San Francisco,CA,1,Premise Address,
183653238,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:09,2018-12-31T21:09:00.000,HAN,700 Block Of Avenue Of The Palms,Treasure Isla,CA,1,Premise Address,
183653242,Suicide Attempt,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:09,2018-12-31T21:09:00.000,ND,0 Block Of 10th St,San Francisco,CA,1,Premise Address,
183653241,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:09,2018-12-31T21:09:00.000,CIT,700 Block Of 15th Av,San Francisco,CA,1,Premise Address,
183653234,Assault / Battery,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:07,2018-12-31T21:07:00.000,REP,600 Block Of Castro St,San Francisco,CA,1,Premise Address,
183653230,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:05,2018-12-31T21:05:00.000,HAN,Mission St/2nd St,San Francisco,CA,1,Intersection,
183653231,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:04,2018-12-31T21:04:00.000,ADV,900 Block Of Columbus Av,San Francisco,CA,1,Common Location,"North Beach Library, Sf"
183653223,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:03,2018-12-31T21:03:00.000,ND,3rd St/newcomb Av,San Francisco,CA,1,Intersection,
183653224,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:03,2018-12-31T21:03:00.000,CIT,2400 Block Of Chestnut St,San Francisco,CA,1,Premise Address,
183653228,Person Screaming,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:03,2018-12-31T21:03:00.000,UTL,15th Av/geary Bl,San Francisco,CA,1,Intersection,
183653222,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:03,2018-12-31T21:03:00.000,ADV,600 Block Of Eddy St,San Francisco,CA,1,Premise Address,
183653221,Auto Boost / Strip,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:01,2018-12-31T21:01:00.000,GOA,Franklin St/vallejo St,San Francisco,CA,1,Intersection,
183653214,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:00,2018-12-31T21:00:00.000,ADV,The Embarcadero Sou/folsom St,San Francisco,CA,1,Intersection,
183653220,22500b,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,21:00,2018-12-31T21:00:00.000,NOM,Turk St/hyde St,San Francisco,CA,1,Intersection,
183653217,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:59,2018-12-31T20:59:00.000,CIT,600 Block Of Fillmore St,San Francisco,CA,1,Premise Address,
183653210,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:58,2018-12-31T20:58:00.000,HAN,2600 Block Of Gough St,San Francisco,CA,1,Common Location,"Allyne Park, Sf"
183653204,Arrest Made,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:58,2018-12-31T20:58:00.000,HAN,Henry Adams St/15th St,San Francisco,CA,1,Intersection,
183653218,Noise Nuisance,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:58,2018-12-31T20:58:00.000,ADV,24th Av/ortega St,San Francisco,CA,1,Intersection,
183653196,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:56,2018-12-31T20:56:00.000,Not recorded,Union St/buchanan St,San Francisco,CA,1,Intersection,
183653198,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:56,2018-12-31T20:56:00.000,CIT,Funston Av/cabrillo St,San Francisco,CA,1,Intersection,
183653199,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:56,2018-12-31T20:56:00.000,ADV,Newcomb Av/mendell St,San Francisco,CA,1,Intersection,
183653203,Well Being Check,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:56,2018-12-31T20:56:00.000,HAN,Mission St/6th St,San Francisco,CA,1,Intersection,
183653201,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:56,2018-12-31T20:56:00.000,CAN,500 Block Of 21st Av,San Francisco,CA,1,Premise Address,
183653211,Ro,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:56,2018-12-31T20:56:00.000,UTL,0 Block Of Dakota St,San Francisco,CA,1,Premise Address,
183653188,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:52,2018-12-31T20:52:00.000,HAN,1500 Block Of Haight St,San Francisco,CA,1,Common Location,Haight St Corridor
183653194,Graffiti Vandalism,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:52,2018-12-31T20:52:00.000,HAN,0 Block Of Nantucket Av,San Francisco,CA,1,Premise Address,
183653185,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:50,2018-12-31T20:50:00.000,CIT,17th St/valencia St,San Francisco,CA,1,Intersection,
183653187,917,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:48,2018-12-31T20:48:00.000,ND,Van Ness Av/pine St,San Francisco,CA,1,Intersection,
183653180,J/o,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:48,2018-12-31T20:48:00.000,NOM,Grove St/hyde St,San Francisco,CA,1,Intersection,
183653177,Auto Boost / Strip,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:46,2018-12-31T20:46:00.000,REP,2300 Block Of Hyde St,San Francisco,CA,1,Premise Address,
183653178,Heated,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:46,2018-12-31T20:46:00.000,GOA,900 Block Of Geary St,San Francisco,CA,1,Premise Address,
183653165,Npat,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:41,2018-12-31T20:41:00.000,GOA,300 Block Of Turk St,San Francisco,CA,1,Premise Address,
183653164,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:41,2018-12-31T20:41:00.000,CIT,Taylor St/post St,San Francisco,CA,1,Intersection,
183653171,Vandalism,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:41,2018-12-31T20:41:00.000,REP,300 Block Of Ofarrell St,San Francisco,CA,1,Premise Address,
183653161,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:40,2018-12-31T20:40:00.000,HAN,Van Ness Av/pine St,San Francisco,CA,1,Intersection,
183653162,7.2.27,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:40,2018-12-31T20:40:00.000,NOM,400 Block Of Turk St,San Francisco,CA,1,Premise Address,
183653159,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:38,2018-12-31T20:38:00.000,NOM,100 Block Of Diamond St,San Francisco,CA,1,Premise Address,
183653166,Shots Fired,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:38,2018-12-31T20:38:00.000,UTL,5300 Block Of 3rd St,San Francisco,CA,1,Premise Address,
183653157,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:37,2018-12-31T20:37:00.000,Not recorded,Mission St/5th St,San Francisco,CA,1,Intersection,
183653167,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:37,2018-12-31T20:37:00.000,GOA,400 Block Of Eddy St #317,San Francisco,CA,1,Common Location,"Jefferson Hotel Sro #317, Sf"
183653153,Homeless Complaint,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:37,2018-12-31T20:37:00.000,CIT,0 Block Of Hartford St,San Francisco,CA,1,Premise Address,
183653163,At Risk,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,20:36,2018-12-31T20:36:00.000,HAN,300 Block Of Goettingen St,San Francisco,CA,1,Premise Address,
